"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C290_CapitalxPagar","C340_Reservas","C350_ResultadosAcum"
"COOPESERVIDORES",2021-04-01,38711699921.82,175954799011.52,516898474678.06,-20073787429.94,2805471498.99,930683666.8,1939589385.77,19797783937.49,7070115212.53,493242926276.1,24930936711.11,122695299407.79,11959679051.28,6673990662.29,63413748873.62,4388829076.06,0,833829092.42,33578520043.56,1504627372.11
"COOPESERVIDORES",2021-05-01,33134862569.14,183965386761.44,516441535298.65,-20263130849.57,2433761426.06,864365710.72,1959360324.73,19660407174.46,7131635220.36,499009200724.5,24948098311.11,117720385041.68,12559886998.46,6556503174.27,63138682220.1,4366997241.59,0,1057620528.05,33600155834.19,1504627372.11
"COOPESERVIDORES",2021-06-01,40818273877.37,184715764670.58,516840378515.6,-20457960198.33,2290158528.03,836135040.3,1931884700.47,19508624791.61,6883105267.11,505890877630.92,27101991244.44,117330181638.92,11912498716.4,6599937557.61,63080092682.23,4410562404.27,0,998580829.24,33600155834.19,1504627372.11
"COOPESERVIDORES",2021-07-01,31715696003.27,197503008472.14,517085840011.6,-20510193722.93,2052332921.07,863437465.82,1804428183.78,19460583357.55,6692929754.26,511582146601.35,27120625000,114556525573.6,11791615172.39,6807232369.6,63019099310.66,4488513895.83,0,1019149244.82,33632754875.52,1504627372.11
"COOPESERVIDORES",2021-08-01,23403565206.43,211334548480.69,516495562159.79,-20974828163.86,2644966080.3,830081178.21,1820688590.22,19338692804.66,6670445052.38,517461771610.88,27139258755.56,112673455221.45,12187966749.78,6833275800.79,62944139763.09,5140246113.91,0,1060807500.3,33640476403.57,1504627372.11
"COOPESERVIDORES",2021-09-01,24591646656.06,211578938639.88,515381746836.68,-21584504951.73,4208914991.33,891474891.89,1830711644.8,19235202993.2,6689223150.43,522376969909.23,27157291422.22,110059889142.6,13764530662.58,6824559357.31,62840189981.94,4276837353.28,0,1048620708.3,33689659223.63,0
"COOPESERVIDORES",2021-10-01,24392793584.2,217299270829.4,516064572644.51,-21545023341.76,2583561025.74,903259392.28,1851567339.49,19102426923.42,6455492556.33,528391070450.34,27175925177.78,109774680025.71,12415861263.93,6886154767.08,62929235634.97,3691379063.49,0,967445754.69,33725855792.6,0
"COOPESERVIDORES",2021-11-01,24529429369.65,214872536655.3,517375909943.49,-21344025158.43,2555348199.41,908342131.99,1868959239.76,18997724223.96,6149469687.01,529033097219.4,27193957844.44,106713849673.78,13197416534.17,6894474151.57,62887928258.61,3520961131.51,0,1059357842.54,33730247466.83,0
"COOPESERVIDORES",2021-12-01,24404777276.47,211987891162.88,515657956711.58,-22135028945.15,2477978323.73,1620668984.56,669153875.33,18991763556.66,6906834833.54,530217897606.28,26485551325.3,104683452714.47,10378775966.64,6939269521.11,63076864205.51,3178600984.78,0,814155023.91,33762634686.95,0
"COOPESERVIDORES",2022-01-01,23450395844.03,210360578098.42,514972159759.26,-21874395512,2592147683.55,2124175524.11,741590986.03,19009638091.75,9310511595.84,529350579419.84,26503688173.02,102235690713.95,13294384260.51,6988483971.06,63141057233.58,3042451309.73,0,771974728.34,34911296693.9,2070201715.24
"COOPESERVIDORES",2022-02-01,22627706683.45,209816765671.29,516555588506.54,-21241494137.74,2673592125.69,1848948387.95,821656145.79,18857539152.69,9558506306.08,530044720633.91,26520069841.93,102592861087.69,13562131305.27,6385398282.04,63075936079.66,2214849401.93,0,761917939.14,34943984553.88,2070053769.46
"COOPESERVIDORES",2022-03-01,23280287225.97,213035149128.52,517109312393.84,-21240439023.6,2961594385.86,1831750657.73,897135269.81,18730602301.92,10604690550.46,532781389136.73,26538206689.66,104068618113.17,14566552798.86,6815044016.18,63011786444.53,1954218791.04,0,845567809.81,34962367625.95,2070053769.46
"COOPESERVIDORES",2022-04-01,19696770083.85,218620479127.83,517023353506.88,-20640419550.99,3119583540.55,2205746660.31,973456950.49,18596837589.85,11053361950.19,535140514445.61,26555758477.78,105907394212.54,14100412601.11,6507741909.05,62720779920.78,1319429510,0,1035289961.17,34977636535.61,2070053769.46
"COOPESERVIDORES",2022-05-01,18604757630.08,216556311952.86,518774262202.48,-20022320075.89,3383668600.08,2100430067.4,1018392168.45,18475103920.04,11163819838.29,538165821272.43,26573895325.5,103105104040.85,14588022848.5,6645552458.8,62564084174.42,-845202187.47,0,1061214367.62,34996892556.59,2070053769.46
"COOPESERVIDORES",2022-06-01,18457185282.19,208818447342.31,519347487741.53,-19842552521.9,3029613364.82,2060886179.84,898641987.45,18337931895.61,10981384478.6,534407853649.39,26591447113.62,101741932756.46,15042461936.53,6246053282.71,62424927570.63,-4198625770.93,0,1137616792.24,35049322873.42,2070053769.46
"COOPESERVIDORES",2022-07-01,17392056733.96,200795089383.05,519745012864.36,-19227387026.68,3216182789.77,2186869361.75,950535820.09,18210385119.11,11038072633.75,529565654990.09,26609583961.35,101776070578.11,14873408149.58,6051568913.94,62483826440.35,-5614960469.52,0,1137870510.12,35102799960.04,0
"COOPESERVIDORES",2022-08-01,11304540431.05,210322929048.58,522719889645.5,-19300257777.35,3786712182.37,2274299606.52,1054653176.72,18225582246.26,10947341357.98,530799769617.6,26627720809.07,108578486328.37,14258961758.19,6177077704.38,62722254336.1,-6393698540.64,0,964606591.37,35149273497.07,0
"COOPESERVIDORES",2022-09-01,8844536696.77,203391105228.16,529351375525.52,-18871217350.99,3297465925.62,2280162391.34,1112496526,18088602168.23,10677169221.14,529302210181.2,26645272597.19,109268450281.72,13873615265.9,5546217372.68,62841999079.57,-8594487034.57,0,843465496.65,35189286999.39,0
"COOPESERVIDORES",2022-10-01,7684683680.01,207768659624.55,533918186170.73,-17481874657.79,3053216301.26,2069736240.9,1183787519.14,17949474277.05,10412788927.79,528323825796.21,26663409444.91,116620313668.61,13516186943.13,5926989978.14,62847968436.08,-8977896536.68,0,776543399.54,35213448711.09,0
