"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"MONGE",2025-07-01,30562533325.24,18779429975.85,125492847679.27,-8913134087.86,2739787205.13,0,369046588.06,1971271422.86,114723304661.64,24433207076.55,5351599920.04,56826052.98,0,20069798983,0,596762709.13,998226535.13,11717389319.79
"MONGE",2025-08-01,31857920482.76,18336974172.05,125656561939.43,-8972425648.14,2503660991.15,0,380676153.41,1971120463.13,116034450919.43,24521548149.78,4376638875.74,61798005.4,0,20069798983,-187669.82,596762709.13,998226535.13,11717389319.79
"MONGE",2025-09-01,28268456214.27,18365214908.31,125558156019.59,-8663508003.61,2175410374.7,0,366762042.66,2501674042.05,116082790565.15,20675324457.83,4187646650.24,8771125.16,0,20069798983,-186000.32,596762709.13,998226535.13,11717389319.79
"MONGE",2025-10-01,30400439998.83,18417759369.9,125315886481.74,-9192233114.73,684284356.48,0,352708202.49,2576126101.75,118528426910.65,17787272481.98,4696277063.96,59638839.09,0,20666561692,-219371.27,0,998226535.13,11717389319.79
"MONGE",2025-11-01,32073445710.27,14135939933.45,127195574339.71,-8823734729.34,546095883.79,0,348744312.88,2569967451.22,118793068039.17,14937385022.36,5621036213.97,62690724.96,0,20666561692,-235538.67,0,998226535.13,11717389319.79
"MONGE",2025-12-01,29136388772.75,14128014624.36,125359627596.45,-8918016470.61,490028234.56,0,252633364.12,1549297039.01,117830112059.6,12442413846.67,2993702458.05,783268890.98,0,20666561692,195514.56,0,998226535.13,11717389319.79
"MULTIMONEY",2015-01-01,3909531042.36,2260390944.8,23096581579.42,-297419145.85,19292446.85,33178567.94,151059198.45,251576755.03,19833614050.93,4665004962.91,363665018.51,288431935.13,0,2953845221,5567664.11,1024317000,76154772.53,483793951.81
"MULTIMONEY",2015-02-01,4158480787.83,2318934347.01,22927093479.05,-317148033.85,17607468.7,31736021.51,160232582.27,250928573.87,19290320643.97,5339520646.98,339765468.07,299268964.65,0,2953845221,6670328.96,1024317000,76154772.53,483793951.81
"MULTIMONEY",2015-03-01,3894377870.25,3216069387.7,21804272316.48,-320770639.31,4161667.68,85722631.78,157537002.35,281448152.5,18923804756.77,5424248260.65,141861184.47,321852800.69,0,3447035221,6913855.56,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-04-01,3763092629.94,2880158604.66,22648826763.91,-346135274.85,19572590.03,81870122.01,160617998.94,283248146.91,19117028908.45,5576212105.35,186116745.14,290024703.87,0,3447035221,8106583.94,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-05-01,4496354027.3,2666701721.42,22322872600.01,-330677521.43,10417496.28,78017612.24,165927711.61,269873924.54,19213462595.69,5527992876.28,283183273.43,287435636.34,0,3447035221,9577991.99,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-06-01,4120262052.33,3029227964.49,21491562271.94,-339983994.66,4547384.98,74165102.47,169363972.8,300491187.7,19166783094.67,4828389512.8,196465919.82,269359412.28,0,3447035221,11530795.42,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-07-01,4196701870.25,3240162941.03,20891324778.5,-359348588.87,2382346.68,79406158.42,166377160.58,303443363.59,20009278865.74,3654815259.32,195860338.48,262094885.52,0,3447035221,15529958.72,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-08-01,3938415186.16,3864711942.71,20877557794.91,-332034528.45,1318401.38,75158276.23,170820513.85,322181923.44,20327269349.82,3659404618.17,226474986.24,255436631.02,0,3447035221,13945775.89,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-09-01,4105223627.98,2863329740.56,21389303707.63,-331851320.06,3725211.52,70910394.04,169329260.55,342214082.69,20773040078.93,2864224383.48,241044206.86,275838174.46,0,3447035221,11767250.15,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-10-01,4522551504.67,3199845115.48,20988684904.67,-470841166.17,23457224.94,66662511.85,176453350.2,340870060.83,21469380620.96,2658974923.24,249874087.4,143885390.2,0,3447035221,14432654.83,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-11-01,4139406596.22,2935008118.29,21428280795.16,-291122357.5,30035512.54,164430398.39,180401558.41,330594951.75,21169739946.73,2705074916.29,268733983.31,271097273,0,3447035221,10642666.77,531127000,76154772.53,483793951.81
"MULTIMONEY",2015-12-01,4129101743.86,3269695233.06,20957606659.5,-256580167.41,34020315.86,155747043.65,180366498.03,256549295.61,21309651277.79,2204625145.88,412841649.17,243414520.69,0,3447035221,8367421.77,531127000,76154772.53,483793951.81
"MULTIMONEY",2016-01-01,4205379686.08,2588305252.81,20735305377.28,-262142470.03,32498402.8,147063788.91,176880820.14,255896059.09,20681926430.33,2206477633.51,173795446.83,239728147.9,0,3447035221,6861053.3,531127000,89458563.98,736565989.29
"MULTIMONEY",2016-02-01,3851030337.53,1975942402.57,22223020763.58,-277794693.07,32335841.02,138380434.17,176962487.67,246248821.74,21189273309.21,2199501607.01,135483399.16,271758664.85,0,3447035221,5703548.83,531127000,89458563.98,736565989.29
"MULTIMONEY",2016-03-01,3776063894.79,1808306557.24,22704029919.13,-285763723.36,40670780.4,129697079.43,173570818.88,266683785.9,21417434942.47,2202188525.42,137045735.29,285112299.31,0,3447035221,4825393.78,531127000,89458563.98,736565989.29
"MULTIMONEY",2016-04-01,4110357592.29,1263976523.24,23674928856.72,-334164994.82,43848637.79,121013724.69,171179761.44,263989404.94,22018187316.64,2156314353.64,204246677.65,255286664.23,0,3447035221,4063395.91,531127000,89458563.98,736565989.29
"MULTIMONEY",2016-05-01,3806529479.57,1323397544.13,23601329579.25,-334474165.01,41716730.83,112330369.95,167726607.33,260337804.85,21542080007.22,2350218743.19,197489611.06,325920599.68,0,3447035221,4119808.6,531127000,89458563.98,736565989.29
"MULTIMONEY",2016-06-01,3879535567.89,1288368345.42,23000895846.73,-317264971.34,45741652.4,103647015.21,165888388.61,298626660.92,21084240017.08,2238407565.28,244186976.81,296742689.35,0,3978162221,3398647.2,0,89458563.98,736565989.29
"MULTIMONEY",2016-07-01,4132962945.43,897344745.91,23222764616.29,-341587290.58,25395274.05,94963660.47,172552477.29,288901449.1,20898058452.36,2474226520.02,260155068.08,259481730.98,0,3978162221,3634630.43,0,89458563.98,736565989.29
"MULTIMONEY",2016-08-01,3843883523.49,1192758342.53,23764190754.16,-352490823.51,27192734.47,86280305.73,169610060.11,284669625.94,21249637253.78,2418826667.2,436047913.12,288285556.62,0,3978162221,3194100.88,0,89458563.98,736565989.29
"MULTIMONEY",2016-09-01,3923347369.83,961492980.89,23769928623.15,-435536765.36,20668923.35,75322369.95,169234917.51,300401437.18,21273101344.58,2355103418.65,400805612.74,215041773.88,0,3978162221,3048406.89,0,89458563.98,736565989.29
"MULTIMONEY",2016-10-01,3757527660.08,1444696703.67,23361587792,-473495993.41,23432730.77,67093931.43,165767510.4,294781379.03,21389704370.75,2177535181.91,373989377.74,197453666.16,0,3978162221,2547890.82,0,89458563.98,736565989.29
"MULTIMONEY",2016-11-01,3928372252.92,831711439.42,23539252977.08,-372714152.02,20433922,44770794.61,161873392.43,292927151.99,21027944654.8,2149767368.89,431356351.8,215015729.6,0,3978162221,2509379.51,0,89458563.98,736565989.29
"MULTIMONEY",2016-12-01,4036153317.36,1086475366.82,23031725603.29,-425226064.58,21354107.74,81319726.81,160808864.77,235963872.46,20301219074.93,2627032174.98,497130105.33,227292966.41,0,3978162221,2930998.89,0,89458563.98,736565989.29
"MULTIMONEY",2017-01-01,3858691547.87,1199387359.75,23004381189.58,-472584899.63,52638142.18,73924038.98,157188253.02,232459166.05,20752709587.39,2429425317.32,163471860.39,231720897.41,0,3978162221,2565567.94,0,99159002.2,920874315.51
"MULTIMONEY",2017-02-01,3865260466.9,2621870400.32,23313720475.8,-547907791.16,51616002.57,53807580.37,156231676.46,225640373.33,22516601717.47,2312998403.51,209410437.02,243220035.69,0,3978162221,2947573.58,0,99159002.2,920874315.51
"MULTIMONEY",2017-03-01,4286935797.05,2456815864.61,22738466734.74,-233936462.96,27973393.8,49957036.01,152931173.82,232580631.93,22348524513.53,2145572937.37,201359506.54,239753406.04,0,3978162221,2643874.61,0,99159002.2,920874315.51
"MULTIMONEY",2017-04-01,3991429745.45,3419435488.55,22489762642.45,-247768924.74,26098643.45,46106491.65,150525932.76,236960360.43,22696740582.34,2216748928.5,191932872.2,235733902.82,0,3978162221,2494454.32,0,99159002.2,920874315.51
"MULTIMONEY",2017-05-01,3983880334.95,3273498911.16,23327065881.89,-312010230.33,27942577.72,42255947.29,148943626.93,231916145.66,21992027974.3,3592368148.02,166437312.94,253868476.79,0,3978162221,1232976.89,0,99159002.2,920874315.51
"MULTIMONEY",2017-06-01,3914477451.38,2420542204.15,23982164547.03,-406238503.69,61267666.29,32149242.94,149749415.94,256707002.88,20758585782.14,4615439373.88,216360310.02,177212549.33,0,3978162221,-4643684.46,0,99159002.2,920874315.51
"MULTIMONEY",2017-07-01,4499104026.7,1923486511.73,24198115549,-407272849.9,62386925.3,122199690.01,147055433.69,249971714.01,20402360930.13,5468523964.2,208482656.9,118752242.08,0,3978162221,-8429670.25,0,99159002.2,920874315.51
"MULTIMONEY",2017-08-01,4293636917.28,1756937445.12,24176639607.64,-371981120.49,101354134.76,116311098.11,142858656.13,271793962.17,17725522631.72,7705417250.82,269440698.39,136488832.51,0,3978162221,-9501132.92,0,99159002.2,920874315.51
"MULTIMONEY",2017-09-01,4373018537,1826030314.43,23892743706.43,-393956616.41,112453852.28,110422506.21,139659154.31,312315577.47,17420819166.5,7896000602.55,330412077.36,77047066.78,0,3978162221,-12577209.11,0,99159002.2,920874315.51
"MULTIMONEY",2017-10-01,4101335329.59,2105094614.31,24335663682.36,-470877234.96,119530354.89,104533914.31,136155561.93,314086374.3,17246817650.96,8554201134.63,350023339.58,65361206.72,0,3978162221,-12701352.85,0,99159002.2,920874315.51
"MULTIMONEY",2017-11-01,4493740603.78,2973576634.66,21575048984.39,-428550182.58,118341479.72,1443541786.19,132571612.5,309916718.93,16554633260.93,9637249034.32,312654476.91,51326851.74,0,3978162221,-11185456.71,0,99159002.2,920874315.51
"MULTIMONEY",2017-12-01,5393636720.99,3182633718.58,20378429923.05,-363711371.01,105140332.2,1527638712.36,129272909.79,250155171.67,16618230064.93,9850274965.27,160168329.78,61074607.11,0,3978162221,-10375485.46,0,99159002.2,920874315.51
"MULTIMONEY",2018-01-01,3619763405.98,3267979560.31,20320690667.33,-341352075.81,102787532.57,1466751320.86,125975424.47,233554752.09,15539312576.04,9341048817.85,97917521.8,69557550.22,0,3978162221,-11048196.61,0,99159002.2,210213783.81
"MULTIMONEY",2018-02-01,5421689245.63,2040342207.54,19125698037.54,-332325156.04,102458285.23,0,122772939.93,224488302.26,15376527567.78,7294779723.78,125647717.94,68762830.91,0,3978162221,-10216977.75,0,99159002.2,210213783.81
"MULTIMONEY",2018-03-01,3772544169.32,1952535896.84,18472346740.49,-341362569.48,242430397.17,0,119654749.14,230120878.75,14718048460.12,5722540192.59,89369016.84,70374624,0,3978162221,-9320470.92,0,99159002.2,210213783.81
"MULTIMONEY",2018-04-01,3750845696.59,2551419702.94,17652558964.66,-303515753.4,242435366.34,0,116544168.28,214398771.19,14838161528.48,5356595766.1,85887644.09,55565032.97,0,3978162221,-9116230.18,0,99159002.2,210213783.81
"MULTIMONEY",2018-05-01,3795152853.53,2761063227.16,17678218865.5,-297191080.48,102321532.58,0,113434212.42,203721910.31,14804967721.78,5549164226.28,82894878,41298252.79,0,3978162221,-8057902.26,0,99159002.2,210213783.81
"MULTIMONEY",2018-06-01,3975590767.9,3108955590.51,16394555043.56,-288909237.72,103228573.6,41779293.58,109663945.48,210351959.54,14413305756.42,5132673986.73,172999035.95,31083785.14,0,3978162221,-6906522.46,0,99159002.2,210213783.81
"MULTIMONEY",2018-07-01,3823128497.66,2449545659.7,15823594852.78,-336051998.92,103736121.96,40038489.68,107298404.9,195996642.58,14342753595.1,3861895072.58,101624572.85,39638274.74,0,3978162221,-6016512.48,0,99159002.2,210213783.81
"MULTIMONEY",2018-08-01,3033285521.25,3119161718.18,15505885701.56,-296851811.64,103838005.14,38297685.78,105529387.58,181842628.3,14563368203.24,3180792014.08,110558872.2,33012478.34,0,3978162221,-5817883.43,0,99159002.2,210213783.81
"MULTIMONEY",2018-09-01,3026225770.44,2888300166.37,15384606864.19,-304537704.81,106580658.64,36556881.88,102418337.93,174418618.93,14482144265.18,2861710965.85,143019265.79,29086559.98,0,3978162221,-5295188.66,0,99159002.2,210213783.81
"MULTIMONEY",2018-10-01,3079371336.32,2990842017.03,13153035101.87,-286796164.9,90804396.77,857711901.4,101112412.78,191749599.33,14189136639.54,1873411739.94,158803006.82,28720149.16,0,3978162221,-5115614,0,99159002.2,210213783.81
"MULTIMONEY",2018-11-01,2804550511.62,3326937770.76,11066785305.88,-284668541.26,90614901.08,346957006.32,97821381.24,184736317.82,12608567154.46,963367621.61,90011367.15,24550618.92,0,3978162221,-5418779.54,0,99159002.2,210213783.81
"MULTIMONEY",2018-12-01,2503234006.58,3512466930.9,10760354655.45,-210839134.22,136186090.74,332500464.39,94565236.87,138007756.96,12558878888.32,605527885.05,58902178.63,18233785.73,0,3978162221,-4464066.54,0,99159002.2,210213783.81
"MULTIMONEY",2019-01-01,2255196822.19,4154473596.02,8636460336.14,-196668721.52,114308550.4,318043922.46,45839672.34,124542819.89,10712876985.34,609387368.14,71383330.1,16485889.84,0,3978162221,-3991044.59,0,99159002.2,162915247.5
"MULTIMONEY",2019-02-01,4129174984.31,3664526725.57,7046057542.87,-111853398.35,123458209.35,83500000,20611148.88,30882919.45,10144634965.77,481123283.87,115329597.56,8470049.37,0,3978162221,-3353371.29,0,99159002.2,162915247.5
"MULTIMONEY",2019-03-01,2909896075.11,4196570845.9,1448172661.19,-51985721.58,130058364.31,80020833.33,19359882.93,33059698.09,3663938539.05,443756238.38,331650908.16,3120185.44,0,3978162221,-2501927.25,0,99159002.2,162915247.5
"MULTIMONEY",2019-04-01,672045802.69,5856031517.87,1957219024.04,-51769299.87,128188408.74,76541666.66,20888241.55,29336976.36,3815607751.9,372905405.41,157461791.9,2828814.21,0,3978162221,-1606349.96,0,99159002.2,162915247.5
"MULTIMONEY",2019-05-01,880146781.07,4761129955.9,2490892579.03,-51266113.25,132202584.21,73062499.99,27867493.62,31853303.7,3348553930.95,367776824.15,277418500.78,3188721.11,0,3978162221,-1265219.25,0,99159002.2,162915247.5
"MULTIMONEY",2019-06-01,774060522.36,4347893915.98,2879740761.05,-53030055.21,193363465.27,69583333.32,26734324.07,35401699.9,3292149649.34,324056528.47,295087220.02,2451233.37,0,3978162221,-881965.44,0,99159002.2,162915247.5
"MULTIMONEY",2019-07-01,803972292.96,3880100095.37,4698941617.51,-77339506.17,207241339.44,66104166.65,25601154.52,39678701.19,3407470911.69,1708180537.14,171839130.63,3580319.48,0,3978162221,529326.23,0,99159002.2,162915247.5
"MULTIMONEY",2019-08-01,1039775096.01,3261341004.33,5574399514.74,-106931530.05,222045315.9,62624999.98,25643758.99,38125162.86,3469073422.22,2071826318.53,215469680.56,6701168.28,0,3978162221,831543.99,0,99159002.2,162915247.5
"MULTIMONEY",2019-09-01,926857215.01,3809636702.89,5946732698.56,-140069316.02,181221601.18,59145833.31,27045362.17,66042594.22,3615647659.09,2160938825.76,734976047.35,4514830.21,0,3978162221,899195.12,0,99159002.2,162915247.5
"MULTIMONEY",2019-10-01,866473347.72,3974454906.87,6114902710.99,-179257134.48,164390918.95,0,28168773.18,58690925.6,3692747754.16,2162487266.66,827768560.26,4687638.84,0,3978162221,940314.92,0,99159002.2,162915247.5
"MULTIMONEY",2019-11-01,1534170065.71,3349270671.14,7053992288.12,-209847846.46,202028337.9,0,27934931.41,54206931.58,4998117192.54,2156481502.14,576221754.41,4618674.34,0,3978162221,791271.13,0,99159002.2,162915247.5
"MULTIMONEY",2019-12-01,1831186990.54,3976316714.13,7866073383.72,-254180223.72,216753393.8,61972886.8,26952266.54,36961056.44,5576378952.45,2824063854.9,1087347943.9,6063432.84,0,3978162221,1488152.97,0,99159002.2,162915247.5
"MULTIMONEY",2020-01-01,2100769553.41,4337107130.35,7830609322.58,-280729783,188379138.87,59278413.46,133460748.34,37443636.65,6015693317.14,3056918041.44,1096278824.42,0,0,3978162221,1545686.78,0,113190896.41,386404176.76
"MULTIMONEY",2020-02-01,2048787182,3900853229.39,7965028082.83,-273913078.99,207001750.12,56583940.12,128921877.59,35169186.12,5604060857.97,3041266773.21,1150673865.92,0,0,3978162221,1901965.37,0,113190896.41,387952413.15
"MULTIMONEY",2020-03-01,2682924957.4,2785481723.43,7914357280.7,-331930850.61,119555833.18,53889466.78,123962321.87,46164166.74,5456309959.88,3044681658.79,657528679.37,0,0,3978162221,1644988.54,0,113190896.41,388734699.1
"MULTIMONEY",2020-04-01,1985037904.98,3119682419.18,8043326499.89,-307379704.19,59290514.27,51194993.44,120975205.16,40762831.21,5430922190.82,3033736656.96,373224610.07,0,0,3978162221,893025.02,0,113190896.41,389447567.92
"MULTIMONEY",2020-05-01,1789633483.11,3330191202.36,8117424175.72,-333092636.63,61442109.41,50004412.2,116193172.9,37391395.87,5396257823.92,3105644948.17,381084818.89,0,0,3978162221,661197.8,0,113190896.41,390200773.19
"MULTIMONEY",2020-06-01,1681187117.71,3486700294.62,8087502671.3,-435069230.06,82417027.55,48813830.96,110958445,67287671.48,5295874758.74,3104465977.66,530204805.85,0,0,3978162221,456542.01,0,113190896.41,391096363.52
"MULTIMONEY",2020-07-01,1390900258.92,3633057310.5,8202157665.32,-523944653.24,55303708.52,47623249.72,106904641.37,67094463.23,5451640215.79,2996912433.75,410443203.47,0,0,3978162221,461459.4,0,113190896.41,391784246.94
"MULTIMONEY",2020-08-01,1515473458.67,3849385050.06,8150825399.33,-540302661.15,57376613.59,46432668.48,101687266.8,66578840.88,5627106243.44,2998012969.42,512872675.99,0,0,3978162221,464148.2,0,113190896.41,392504105.56
"MULTIMONEY",2020-09-01,1862845871.57,3729432437.08,8239575173.99,-503157150,65499125.7,45242087.24,96542346.74,97439710.67,5983997639.26,3150555055.41,350920761.31,0,0,3978162221,0,0,113190896.41,392991508.33
"MULTIMONEY",2020-10-01,1921795975.51,3785189010.73,8416966339,-356580053.47,62830054.12,44051506,91402114.28,96917728.17,6325810149.9,3075322490.76,364726674.28,0,0,3978162221,0,0,113190896.41,393722685.11
"MULTIMONEY",2020-11-01,2021430260.34,3591007121.02,8750907921.79,-646439911.25,53054308.12,42860924.76,89164374.96,92649293.41,6284703504.96,3290342744.96,411192060.28,0,0,3978162221,0,0,113190896.41,393722685.11
"MULTIMONEY",2020-12-01,1608589758.46,3969891997.82,9823927102.01,-759857198.98,69276010.52,41670343.52,84281308.5,57508288.04,6392147411.59,4275546412.23,330144334.18,6.25,0,3978162221,0,0,113190896.41,393722685.11
"MULTIMONEY",2021-01-01,1895721890.57,3797357788.17,10378660686.7,-731986276.36,84558863.64,40479762.28,79377923.89,71248250.81,6613911503.83,4622941940.71,422595111.99,15895814.84,0,3978162221,4915145.29,0,121802438.52,565937130.47
"MULTIMONEY",2021-02-01,1915353727.96,3960265106.06,10743893778.12,-725204631.33,69257551.59,39289181.04,75607591.29,71653911.71,6808567180.61,4916791683.88,400360353.98,0,0,3978162221,6451542.92,0,121802438.52,567197009.78
"MULTIMONEY",2021-03-01,1758210397.34,4318419414.89,12041654912.79,-736191293.5,57718746.19,38098599.8,70717751.74,81288613.71,7153333246.18,6012741887.93,425687940.99,0,0,3978162221,6369465.75,0,121802438.52,579042699.81
"MULTIMONEY",2021-04-01,2256313152.51,4325360657.85,12865475355.05,-775474967.87,66519627.7,36908018.56,65827912.19,84988997.87,7977795904.5,6325020649.48,436463449.05,0,0,3978162221,11305392.86,0,121802438.52,580270950.22
"MULTIMONEY",2021-05-01,2403699044.11,4794665635.69,13844695044.83,-897450601.08,62826212.04,35717437.32,62082469.52,96216668.21,8728342444.66,7098513594.51,487574823.75,0,0,3978162221,18055067.83,0,121802438.52,581884337.11
"MULTIMONEY",2021-06-01,2760358713.23,4906111302.12,15202099700.08,-1000483359.47,52009422.99,34526856.08,57231659.04,131610931.99,9481652480.72,8226543877.66,426499814.61,5e+05,0,3978162221,22171282.67,0,121802438.52,581884337.11
"MULTIMONEY",2021-07-01,2934055429.44,4822701837.22,16236167374.46,-1035883171.65,63700758.25,33336273.84,52329367.3,135449279.64,10272244836.97,8454565005.01,619902175.58,0,0,3978162221,24291277.38,0,121802438.52,584257286.62
"MULTIMONEY",2021-08-01,2902665007.23,5410060777.18,16987983143.38,-1051625202.28,97439277.6,32145691.6,48058879.8,134734280.86,10986649059.87,9036750796.1,630930067.47,0,0,3978162221,28703435.16,0,121802438.52,584399129.69
"MULTIMONEY",2021-09-01,3227899961.41,5878795760.36,18640527231.31,-1101957940.85,116064294.46,30955109.36,43150856.36,175767366.71,12504950111.26,10019347168.83,625562876.76,75.65,0,3978162221,14740697.2,0,121802438.52,584399129.69
"MULTIMONEY",2021-10-01,3250694663.15,6001285792.27,18787880301.56,-1244863180.23,162595636.87,29764527.12,38086769.92,178921231.8,12760430367.4,10085086372.24,615012879.86,0,0,3978162221,14502882.64,0,121802438.52,584399129.69
"MULTIMONEY",2021-11-01,3454992746.65,8806061032.15,23248453852.29,-1419266127.18,113111256.53,28573944.88,33178623.49,193582224.09,14232858170.63,16135945856.7,491760468.36,73500,0,3978162221,15899760.18,0,121802438.52,584399129.69
"MULTIMONEY",2021-12-01,5104186120.52,8466061230.17,24161809675.18,-1344243206.73,136496228.6,27383362.64,28274444.48,141887786.04,15997410359.5,16211425036.66,783901168.55,0,0,3978162221,13751900.32,0,121802438.52,586193047.29
"MULTIMONEY",2022-01-01,4702598258.67,9074351523.6,25628756145.39,-1369743857.06,123682173.59,26192780.4,23981352.02,148443410.08,17496202019.57,16522657477.42,654542831.42,227000,0,3978162221,12169227.28,0,134027618.88,820432283.95
"MULTIMONEY",2022-02-01,5172075521.47,9345645423.05,26937387742.7,-1297515086.66,148490004.71,25002198.16,23475219.95,147934315.33,18266096491.83,17848746805.79,634975684.89,172000,0,3978162221,14725521.15,0,134027618.88,820432283.95
"MULTIMONEY",2022-03-01,4576339999.66,10473647782.36,30100012292.93,-1527918743.05,238005007.11,23811615.92,200286051.8,158416390.19,19859428366.68,18153592107.46,752193103.42,719250,0,3978162221,13036263.85,1953450000,134027618.88,820432283.95
"MULTIMONEY",2022-04-01,5251412140.46,13300228680.91,30984914875,-1507224634.22,116286543.83,22621033.68,196252208.34,165240311.93,21440306254.32,20939115735.34,628596642.3,590000,0,3978162221,10364001.08,1953450000,134027618.88,820432283.95
"MULTIMONEY",2022-05-01,7222536193.79,12297515890.87,31529853736.82,-1586460798.11,11776047.34,21430451.44,190693712.17,163687860.53,22397007111.58,21261938831.06,721044549.18,115000,0,3978162221,7390228.45,1953450000,134027618.88,820432283.95
"MULTIMONEY",2022-06-01,6831375363.39,13505098585.14,36020962590.39,-1693403094.88,17274799.07,20239869.2,189556582.08,223640147.51,23992770537.26,24979973686.65,741641062.38,1572978.33,0,5931612221,6622398.59,0,134027618.88,820432283.95
"MULTIMONEY",2022-07-01,6935286586.87,9726669688.86,39816457657.35,-1750563048.19,14226562.49,19049286.96,395724836.54,212516267.28,23997249916.95,25231110206.03,764651838.42,1416250,0,5931612221,707934.24,0,134027618.88,820432283.95
"MULTIMONEY",2022-08-01,6963780933.78,12734785782.54,40869901643.49,-1718703957.69,193617178.94,17858704.72,407126804.28,208619042.28,23811274519.73,28245027341.04,764622443.62,892906.19,0,5931612221,5333058.72,1.39e+09,134027618.88,820432283.95
"MULTIMONEY",2022-09-01,7679614113.49,8106028507.83,45563209468.9,-1840938715.25,530130751.72,16668122.48,231928017.22,243825747.58,24079964385.83,28761508477.94,886209451.44,3567249.96,0,5931612221,3821927.22,1.39e+09,134027618.88,820432283.95
"MULTIMONEY",2022-10-01,7511095335.93,9473362284.85,47581661544.8,-1941835173.21,292116807.26,15477540.24,208789580.58,268456045.41,24945643003.7,30917770888.12,820406752.39,2821957.42,0,5931612221,353433.47,1.39e+09,134027618.88,820432283.95
"MULTIMONEY",2022-11-01,7927155687.42,9567110315,50782370785.47,-2033154375.05,587114936.7,14286958,181523914.44,269242800.37,25291744423.88,34448566715.54,876631919.11,1270250,0,7321612221,-1311599.54,0,134027618.88,820432283.95
"MULTIMONEY",2022-12-01,8823552637.41,10318413557.14,51237249123.03,-1961862996.72,158174138.84,13096375.76,154968080.24,215321712.78,26689730482.39,34584062955.9,805428811.05,1725250,0,7321612221,-1276617.9,0,134027618.88,820432283.95
"MULTIMONEY",2023-01-01,8805064032.35,8711881309.76,51898485171.39,-2035476363.73,585920812.75,11905793.52,131965867.67,202847444.89,26027013041.48,34592237700.93,832940049.86,1375505.82,0,7321612221,-690188.51,0,159479155.48,1304011479.45
"MULTIMONEY",2023-02-01,9181892378.18,8682292566.83,52043103973.95,-2114431765.94,647190720.72,10715211.28,108963655.1,211685057.07,26854149008.42,34173407897.66,876606223.42,2178150,0,7321612221,677206.98,0,159479155.48,1304011479.45
"MULTIMONEY",2023-03-01,9546483904.31,9326687569.39,52359074589.36,-2144796524.71,148647884.28,9524629.04,86737380.93,223901925.03,27005420457.47,34680094051.59,942669318.34,903217.17,0,7321612221,1219116.95,0,159479155.48,1304011479.45
"MULTIMONEY",2023-04-01,9793950299.12,9819505281.69,53005223163.07,-2253779029,119576618.18,8334043.8,63722016.86,228540773.63,28052586128.97,35069242759.25,761221155.68,1938800,0,7321612221,4824267.02,0,159479155.48,1304011479.45
"MULTIMONEY",2023-05-01,10445791905.9,15474955732.64,102002396980.35,-4577504971.25,2119202449.86,7143458.56,3589615636.72,1390902150.55,28294968030.45,77667398486.14,3103897596.86,232416684.45,0,21764923566,4755473.06,0,408862596.78,3055341684.5
"MULTIMONEY",2023-06-01,12118283333.73,13939561568.52,100953929448.42,-4476435876.36,2175399939.47,5952873.32,3700494369.07,1742805730.27,29528789940.54,76367542814.01,2417771534.82,515685704.33,0,21764923566,-4529592.72,0,408862596.78,3055341684.5
"MULTIMONEY",2023-07-01,12068958642.62,15279769188.08,99346515377.97,-4495393300.2,2136353784.41,4762288.08,3685429891.57,1667800870,30908377653.53,74668571800.82,2205317429.15,508756520.53,0,21764923566,-255932.3,0,408862596.78,3055341684.5
"MULTIMONEY",2023-08-01,12851167248.53,15363541433.72,97304702064.76,-4814557547.9,2255762092.76,3571702.84,3669775677.68,1694727498.3,31492716486.27,73446608917.63,1691319716.87,529456268.25,0,21764923566,788837.1,0,408862596.78,3055341684.5
"MULTIMONEY",2023-09-01,14661103183.74,18059396977.48,95671100803.72,-4907188381.68,2292091402.59,2381117.6,3654476425.32,1945074418.17,32803434801.73,74985915606.08,1702929545.58,717195919.41,0,21764923566,-3790342.08,0,408862596.78,3055341684.5
"MULTIMONEY",2023-10-01,14329998913.61,16637521800.24,94224368410.01,-5167588730.28,2276168590.02,62.03,3641387387.02,1872064318.02,32867660368.82,71766673207.93,1559002563.23,558323583.08,0,21764923566,-4050623.3,0,408862596.78,3055341684.5
"MULTIMONEY",2023-11-01,15493206639.21,12641134403.53,90952398363.29,-6465572105.69,1762498259.21,0,3635117575.58,1823883476.96,33554641411.99,66560432179.18,1770644989.15,586933064.65,0,21764923566,-4276771.54,0,408862596.78,3055341684.5
