"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"BCR",2018-09-01,698124609360.86,955869662367.39,2785996914385.94,-58628769273.24,9121522369.82,23461008096.39,105506548524.52,93565062895.42,34795364150.19,3525008498660.45,12506250000,500563050436.4,88716638045.42,27161240493.41,23231152575.54,162502557906.89,37324107040.8,0,253327207493.76,34427953825.03
"BCR",2018-10-01,712524427026.88,934966106767.26,2813180539715.69,-66932776883.18,7674103290.41,41003933076.86,109458110157.9,104456985149.67,38680561738.06,3510643793022.53,21113518333.33,502232156247.39,148037356483.82,24846874331.51,24350144234,162502557906.89,38298000910.21,0,253327207493.76,34427953825.03
"BCR",2018-11-01,845494360056.85,935293725506.76,2887985732076.72,-68821530558.35,8163635332.63,41831773022.92,109316379282.43,106428518871.57,75185943426.43,3489334089643.97,162518205173.28,518040227135.53,232236485178.63,30044227388.62,24211913144.06,162502557906.89,36359944566.36,18907432693.97,253327207493.76,34427953825.03
"BCR",2018-12-01,742278663254.3,857513058297.39,2900766822853.86,-95595104413.39,4930228116.26,42319605316.87,111419631317.93,107280590011.06,98337159385.29,3597889018734.58,120169801381.99,458526603988.02,79172703512.25,53233735955.61,6065401675.89,162502557906.89,37470719004.31,18907432693.97,253327207493.76,34427953825.03
"BCR",2019-01-01,691713719320.25,876064552706.48,2922073255058.28,-98048268913.33,4082291966.27,41510782035.18,112774647470.48,107253125933.51,84172164883.47,3542091002259.79,98097027777.85,547716401696.2,76196261173.78,28711482809.12,6144815960.87,162502557906.89,38855118065.43,18907432693.97,264398962425.67,29058700122.67
"BCR",2019-02-01,719621302580.95,886400638763.89,2893773399160.1,-100690985556.15,4296054733.17,39718882531.4,113343937036.31,106567231718.68,83745000534.47,3570325196018.89,47833117673.61,562755381742.47,75846575133.58,38907102137.68,6156690776.57,162502557906.89,38653296314.7,18907432693.97,264398962425.67,29058700122.67
"BCR",2019-03-01,695477494157.04,841607437579.17,2868186679627.61,-101728728929.37,9202864349.85,38500530170.19,113323855559.82,106739356510.81,46381912497.03,3600370198130.75,0,464929107850.9,70701216691.74,29757262783.78,5983932869.16,181409990600.86,38050529197.66,0,264398962425.67,29058700122.67
"BCR",2019-04-01,728024336209.58,827288824423.98,2856860143522.12,-103618714074.94,7437325696.51,36113389962.14,111512633584.37,106074454201.67,48591456982.8,3561854226086.06,24003999666.72,472592258133.54,74474353926.71,30833611710.62,5994527437.54,181409990600.86,41416689352.8,0,264398962425.67,29058700122.67
"BCR",2019-05-01,752042238612.21,860796330311.46,2841180120271.48,-100949714324.75,7276624982.96,38721823821.31,115354395818.09,105817681894.22,50359978997.63,3572509770696.69,65409691498.48,453152766276.26,84841695758.23,28996889018.33,5946913179.53,181409990600.86,42612182108.77,0,264398962425.67,29058700122.67
"BCR",2019-06-01,648879228776.92,938099605469.66,2824629982571.6,-96092772932.08,5216791713.53,40837060382.28,116402692891.07,105406795507.72,56443887998,3599789980517.27,0,441814337604.5,89191756471.34,32487541011.99,5785501695.91,181409990600.86,43328537662.14,0,264398962425.67,29058700122.67
"BCR",2019-07-01,649403114655.59,1007927308178.15,2787324086004.8,-94716798520.49,3620686704.15,39160079561.77,117046617438.45,105948356718.09,47513763071.49,3638500226997.27,0,420709670432.1,89973813191.64,30540956553.47,5728946637.77,181409990600.86,46358013819.29,0,264398962425.67,29058700122.67
"BCR",2019-08-01,671735226281.4,935582367567.88,2784328849765.52,-88059279259.82,4141402315.21,42099752465.33,118269563767.51,106329837734.37,56566922432.15,3585575434885.23,0,411022049188.18,104354581187.19,33185001694.03,5774391293.41,181409990600.86,48835731833.97,0,264398962425.67,29058700122.67
"BCR",2019-09-01,705195217652.91,992172840323.04,2769267144711.39,-91376993784.03,2969646912.16,40673408417.72,121020287298.92,106536088066.95,58399340803.23,3623547742421.38,3000395833.33,410385006567.27,137600751234.57,64125678420.27,5796984496.17,181409990600.86,48785316971.95,0,264398962425.67,974784270.89
"BCR",2019-10-01,681171290969.58,960879975176.26,2813410780199.64,-90949522985.16,6902947738.73,40473533405.85,122745847698.68,107733931898.22,59108367176.76,3632000902323.9,0,419284834726.49,140668627806.85,40162810303.2,5855632855.12,181409990600.86,50211307203.55,0,264398962425.67,974784270.89
"BCR",2019-11-01,730930828385.54,898800582725.9,2786809708099.17,-91579059951.31,3281108121.19,37561080048.48,121630329926.85,110414647569.4,64932383508.42,3593192927202.69,12796283296.93,407526288130.34,142850725668.26,39047865416.19,5680618845.01,181409990600.86,50304492174.37,0,264398962425.67,974784270.89
"BCR",2019-12-01,640271292747.7,1067691046478.86,2823690984276.83,-86096482963.82,3538215112.84,38107221829.48,122229311885.77,112498939512.85,82364903869.13,3710590066485.62,0,410809972826.21,160300501136.14,50280634355.39,0,181409990600.86,51240522352.17,0,264398962425.67,974784270.89
"BCR",2020-01-01,703749410205.67,1102624886675.7,2788941024612.6,-92010706709.04,2596197495.42,35985641548.8,124164051773.07,148171210680.98,70025953560.5,3808102217085.72,0,437965155563.75,149463957674.02,18796216335.77,0,181409990600.86,53153160274.22,0,283823228465.12,15068924307.17
"BCR",2020-02-01,693086037988.24,926872069873.54,2777414973632.25,-89223643895.88,3953463373.98,40250788622.79,124910362485.61,147996526881.12,69286531517.44,3613455503326.99,0,431702805239.63,151016601654.55,20525635266.19,0,181409990600.86,57346505407.59,0,283820516010.75,13464953147.67
"BCR",2020-03-01,726784445667.82,910365021893.61,2800459365808.86,-90426147327.26,10654228138.96,41512693061.04,127712051924.12,138478339143.4,67786909836.6,3653081377584.93,0,454088631696.49,127797282708.85,22119459719.75,0,181409990600.86,54110793436.15,0,283820516010.75,13464953147.67
"BCR",2020-04-01,720642706689.39,1056342903765.46,2800569639789.28,-87122728073.6,10502647495.11,38784322533.37,124395383873.5,138797884490.64,79618250212.13,3809076402425.93,0,443715607699.51,131500487943.94,23875020221.83,0,181409990600.86,48488406745.13,0,283820516010.75,13464953147.67
"BCR",2020-05-01,767180077069.96,967627288473.86,2803189276568.36,-90901000803.15,10666376884.81,39712458292.95,125610337995.03,137918713956.24,69299573894.61,3753761533447.14,0,456177747808.47,126786277662.56,21894427353.79,0,181409990600.86,49475038115.43,0,283820516010.75,13464953147.67
"BCR",2020-06-01,656032207151.82,1101170130260.27,2786820396770.51,-94815749757.06,12379686404.95,44501742047.49,122173287635.67,137558768654.44,69340268695.03,3754319748493.14,0,446585751830.05,134150176318.46,23766512559.16,0,181409990600.86,54254178605.44,0,283820516010.75,13464953147.67
"BCR",2020-07-01,679141449395.25,1170841607578.69,2808698322941.01,-95239366959.98,11493058937.55,43977463903.27,122714574069.3,136915959884.72,70747405760.28,3843497080099.16,0,462621758265.73,137286905557.45,24184356760.95,0,181409990600.86,57273087159.16,0,283820516010.75,13464953147.67
"BCR",2020-08-01,712643444602.69,1316728269159.02,2825079414353.82,-95214479355.31,8995814200.46,43560884837.28,124837116546.18,138269176289.96,77912741268.58,4018941017941.94,1377116056.68,465566635574.34,143329004348.09,36733734801.93,0,181409990600.86,58477634257.45,0,283820516010.75,13464953147.67
"BCR",2020-09-01,701863097004.62,1252131331102.96,2827556101964.03,-95460346335.82,10793960767.04,45346964989.56,118137052695.43,130544257109,74786407079.84,3939759814060.39,0,451515080824.49,154742707356.87,26956720101.25,0,181409990600.86,59213823321.49,0,283820516010.75,13464953147.67
"BCR",2020-10-01,811022581349.26,1178299249940.7,2821289878374.08,-99514464185.28,10663182379.26,45739341584.49,118802451477.38,130747215333.09,71852590154.32,3980736148469.04,0,447081371251.71,145227575370.65,31893167772.91,0,181409990600.86,54390135561.47,0,283820516010.75,13464953147.67
"BCR",2020-11-01,909651976583.76,1210642440512.87,2818674059876.38,-101049130261.61,10799944631.02,45491497541.14,119024385237.88,130816062189.93,70488837587.88,3951587388046.1,80013333333.33,524422891663.27,145268298207.23,31028038282.21,0,181409990600.86,54037394828.21,0,283820516010.75,13464953147.67
"BCR",2020-12-01,733128044603.75,1263953609423.23,2832062814549.08,-119006689664.8,10567281932.27,45392977655.99,121084071453.4,135405802728.97,82013309024.29,3969128326794.91,2500208320.32,489297292335.4,141390863708.08,34156939759.35,0,181409990600.86,55958372952.59,0,283820516010.75,13464953147.67
"BCR",2021-01-01,793280879585.26,1263753496109.23,2844996567951.54,-120765313642.17,8492918948.51,44636304184.7,122418570759.2,134408716113.97,78332519156.69,4048281491586.66,0,468392891529.55,141906978332.73,29978552379.81,0,181409990600.86,67377721123.1,0,296709547030.99,23286282979.26
"BCR",2021-02-01,809350832879.25,1235395108416.69,2867255009344.51,-122275306648.59,6903156244.99,46560672104.41,123202770164.24,134110938289.23,84968428971.86,4042817523939.66,20791440250,456524822809.09,147991259420.03,32424106640.47,0,181409990600.86,70384363969.13,0,296709547030.99,23286282979.26
"BCR",2021-03-01,711403907853.42,1331420649009.54,2892944978938.27,-125436487643.62,6314898278.98,47366068429.77,120677218709.51,133343297605.96,72726066793.06,4095270171364.83,20798228384.35,426467099202.53,134505650066.92,27802264050.74,0,181409990600.86,68444872819.91,0,296709547030.99,23286282979.26
"BCR",2021-04-01,756364781674.9,1400751111584.94,2905923692613.09,-128039948521.51,13914692899.55,46196421284.61,117350490715.81,133354960024.27,77597749287.75,4170949966649.22,43064280133.33,427892063095.77,149663317228.49,33027339731.18,0,181409990600.86,81428152316.09,0,296709547030.99,23286282979.26
"BCR",2021-05-01,778450938943.91,1499683717952.71,2918920829918.32,-127638713042.1,14375439533.15,46158208119.8,118798669401.91,133730406201.06,86777356830.91,4256811589695.32,67716108711,436382504335.8,158991809875.65,39063350152.04,0,181409990600.86,88568088344.86,0,296709547030.99,23286282979.26
"BCR",2021-06-01,717855220947.44,1567075538392.79,2933130616136.02,-126570218331.36,17581352752.47,47526314660.53,120191673358.07,133462815842.46,73784238995.41,4281953815084.72,120594596977.56,375209057807.75,159619627323.99,25810539657.41,0,181409990600.86,93506690171.69,0,296709547030.99,23286282979.26
"BCR",2021-07-01,731923302557.57,1668097931473.96,2936639211931.55,-128660585635.02,12732928340.07,46229361600.1,121470470121.47,135884514665.14,74174793702.03,4370078133651.17,120677587421.97,388407530566.67,167785443637.24,25750865993.98,0,181409990600.86,98031668832.33,0,296709547030.99,23286282979.26
"BCR",2021-08-01,734375597691.08,1743597813541.89,2909377517623.54,-136908451873.01,12333716157.4,45651264900.41,123766282913.75,134859130128.44,61096209929.86,4391951032748.16,120760577866.38,390921926605.92,175531062392.47,13724118583.99,0,181409990600.86,111634014909.21,0,296709547030.99,23286282979.26
"BCR",2021-09-01,761246224717.88,1840646178197,2906203019291.84,-137088062449.19,11633032530.19,45297555501.19,125511370639.21,135062735027.81,64337097708.35,4465148485397.81,139691676616.35,402601298818.98,187875764766.71,15544029838.9,0,181409990600.86,111631070494.73,0,296709547030.99,23286282979.26
"BCR",2021-10-01,779213917757.07,1718700421820.43,3016713475869.29,-137151478944.63,14916319273.35,42417631318.57,127539511500.02,130883937660.16,63629212983.82,4451451969807.54,129124906644.09,429869070992.37,188947645768.02,14706518315.16,0,181409990600.86,107439503384.92,0,296709547030.99,23286282979.26
"BCR",2021-11-01,843401846650.67,1727227312761.04,3031465745165.78,-136617792687.66,14438046516.53,43490547552,126861270404.92,130880051101.97,98571388776.81,4562574959165.37,121004194977.39,411796251149.89,196906098003.33,43952631549.77,0,181409990600.86,104110676507.9,0,296709547030.99,23286282979.26
"BCR",2021-12-01,864405461581.54,1754312982755.96,3038196017416.21,-152927986660.59,15609952548.01,42352819263.46,128725242930,131640777150.15,73915922393.76,4615047205486.48,128285685643.26,422222882800.85,185153781877.35,16232013809.23,0,181409990600.86,96607343410.5,0,296709547030.99,23286282979.26
"BCR",2022-01-01,806702372755.31,1715827104418.42,3029212316211.9,-157548363449.15,14168173267.27,41265101849.25,129188389724.59,130678469907.21,96244987814.77,4538143296116.54,118365648490.37,405517082797.57,185776162018.93,33947845458.96,0,181409990600.86,90869139803.88,0,325313265088.38,44852210066.12
"BCR",2022-02-01,855699635866.35,1793195348742.82,3032019868159.52,-156877140275.57,15637713858.74,39350337547.68,129927301639.07,129769792738.15,95009699950.17,4684095128327.29,118840797503.16,386230734332.08,190423982369.72,30532879520.42,0,181409990600.86,85090831386,0,325313265088.38,44852210066.12
"BCR",2022-03-01,809164168560.78,1769586894558.84,3048476299121.26,-162659348133.8,15791423223.45,40178365803.19,133305305296.94,128072436213.63,63364830238.94,4655341909141.83,118264017839.31,383771456057.38,151190000145.12,18202196203.84,0,181409990600.86,80522415744.07,0,325313265088.38,44852210066.12
"BCR",2022-04-01,956056906424.45,1755928182416.84,3079616773027.08,-161475700267.93,17286854062.25,39839549839.16,124962254533.69,127458066991.2,66190966132.51,4636674876967.26,139945598730.93,566083656031.66,146136400486.74,19745630160.63,0,181409990600.86,75664880014.85,0,325313265088.38,23721615915.66
"BCR",2022-05-01,862212752190.09,1743336603631.83,3095776540841.33,-165096076700.14,21261735941.33,39278849046.69,127872159455.17,133262237842.48,102739229448.16,4585458260970.7,123792765243.52,554881697116.01,152982935761.85,53133507859.2,0,181409990600.86,68875466138.09,0,325313265088.38,23721615915.66
"BCR",2022-06-01,875002651130.45,1713689908291.48,3126394848256.92,-165485287318.4,24231162742.16,37431204419.82,128128652757.74,134019863189.08,73844965026.44,4673302542188.11,170286376723.01,431284487118.16,157609459966.66,19797785981.92,20072259939.43,181409990600.86,50563086524.36,0,325313265088.38,23721615915.66
"BCR",2022-07-01,852468942661.88,1687633406116.87,3081688435985.11,-162646252679.45,26581107298.53,37006949244.04,126382870468.8,132927956135.54,69200259634.53,4646444731077.82,150380095498.97,392308970946.82,156504160395.3,15140974497.54,20231683926.81,181409990600.86,39812038914.25,0,325313265088.38,23721615915.66
"BCR",2022-08-01,960180537438.41,1651802377150.06,3056342512946.16,-159064243790.01,27571822803.91,35928070801.37,123431142743.68,132578980631.36,72375938167.08,4629289491282.99,136673619826.82,479310435100.63,157758762603.17,15642291586.99,20391108640.28,181409990600.86,24660025007,0,325313265088.38,23721615915.66
"BCR",2022-09-01,985728135603.86,1599119550710.83,3041420584618.79,-156279625084.1,32702205630.51,35898288022.83,120386294664.09,145728127171.34,82908895450.9,4529778292659.73,217033494639.71,475993415480.7,162813811791.18,25619665013.8,20072534084.81,181409990600.86,14022114814.45,0,325313265088.38,23721615915.66
"BCR",2022-10-01,860516390348.26,1572213343409.41,3101788191398.85,-155203951337.94,31331549635.14,34655976583.61,119484469855.59,146622979289.85,114636599278.63,4438684194109.78,177980618102.65,521230743436.91,159000497041.11,51343451633.88,20231960267.89,181409990600.86,10582278360.56,0,325313265088.38,23721615915.66
"BCR",2022-11-01,905037722592.31,1545123732006.78,3119416084398.02,-152752520117.21,31253856017.04,34744684635.93,117320905657,146497614714.04,113314442968.65,4476410272157.47,273735123551.96,409713045931.08,166004639708.39,56042489371.27,20391387194.64,181409990600.86,6198029794.63,0,325313265088.38,23721615915.66
"BCR",2022-12-01,889861698309.64,1587645659367.56,3151277829846.99,-145623881422.04,31144522214.46,33391023435.47,118058380855.11,142804777436.45,129096208446.75,4714425599606.18,135919058556.74,326306685146.15,177931186577.41,58896184984.58,50139855636.59,181409990600.86,7399651431.41,0,325313265088.38,23721615915.66
"BCR",2023-01-01,882978456309.7,1642625666540.9,3098111553272.95,-140994430391.42,28029902793.83,32537058104.76,113079842452.83,141932096097.05,182757242321.6,4781573817965.44,109186190627.09,297305329605.47,172713482647.85,93140379678.33,50652387713.45,181409990600.86,4104210795.85,0,351152901365.42,40763993484.29
"BCR",2023-02-01,932015058062.92,1580935944613.84,3119277897046.47,-142467416357.5,34944831470.84,33673283606.54,114727060429.63,140790496463.21,200804525757.41,4774896569449.42,109253213424.89,304169671863.21,179812590852.74,111074460948.03,51164921779.94,181409990600.86,6437228864.81,0,351152901365.42,41896492819.5
"BCR",2023-03-01,963931522636.38,1431286319777.32,3100593382776.25,-140720422302.29,34162505091.49,33246403751.05,113841186326.47,141114081993.77,144832382727.38,4614043546033.9,108199896485.53,297004701425.49,152578884485.91,107666296046.44,50140457855.69,181409990600.86,16064199960.31,0,351152901365.42,41896492819.5
"BCR",2023-04-01,920586026230.75,1459017916981.17,3110718240402.65,-141837050384.23,32225505749.84,32234545700.14,114099421270.72,140267925580.16,129510004351.52,4617145580282.56,108270967867.33,288311472061.66,155837800456.82,74872125601.86,50652995963.68,181409990600.86,24538465913.89,0,351152901365.42,41896492819.5
"BCR",2023-05-01,888755059899.86,1501013008507.71,3095080403144.45,-140253309153.28,27788041287.73,32157394494.99,112329278690.65,139902451842.05,113375653998.22,4573676521827.15,106536733201.41,302012033017.61,151090196984.63,64812525301.34,51165536123.96,181409990600.86,39085637176.9,0,351152901365.42,41896492819.5
"BCR",2023-06-01,893489204517.24,1504589751970.11,3037879982111.56,-140831421997.94,31535429802,31615712941.96,113621135663.77,139693638193.33,106488571148.25,4558399257320.89,106606621756.11,288065856132.54,144984643216.32,47774554313.47,50141078356.71,181409990600.86,38160996870.55,0,351152901365.42,41896492819.5
"BCR",2023-07-01,855970641128.26,1609978904831.92,3043537371325.67,-141478861579.83,32001421526.82,30151863271.67,114377066177.35,140280905710.4,115045115497.97,4646823284742.44,106672656434.67,277732503101.34,148839754230.74,46307239754.87,50653622685.69,181409990600.86,37308870754.94,0,351152901365.42,41896492819.5
"BCR",2023-08-01,875667342576.99,1606769674106.73,3044685479829.71,-140533581244.42,33085590978.8,29492827906.54,114232141166.9,138963759623.94,87152142311.55,4635597661305.96,117184352217.22,278206969130.73,152193005773.27,26896305054.93,51166169131.62,181409990600.86,41686690046.87,0,351152901365.42,41896492819.5
"BCR",2023-09-01,954400501374.9,1347107811337.14,3079037428961.39,-141197972812.66,37293800185.02,27000175270.01,115060929748.34,137709039966.23,88320517396.72,4491250746493.43,106814754946.47,282415348714.55,152337067634.01,34802939556.35,50141717715.36,181409990600.86,40895470561.33,0,351152901365.42,41896492819.5
"BCR",2023-10-01,847657962414.43,1341894784410.27,3073465290923.49,-141045273481.24,29049271064.16,26103149744.5,115711101946.78,137965198024.4,97241587026.48,4380356348675.75,106886968944.27,277567003556.69,155288896108.72,30310021098.76,50654268461.39,181409990600.86,40531731727.98,0,351152901365.42,41896492819.5
"BCR",2023-11-01,903384067907.66,1132824837784.33,3112049188169.5,-140671034685.13,29890613969.76,26151457244.83,116044929395.38,137607800894.68,152600875362.19,4263468036508.65,106911876986,264925135474.1,155857508997.94,97549698320.45,51166821391.09,181409990600.86,39789153813.75,0,351152901365.42,41896492819.5
"BCR",2023-12-01,825116996393.41,1438028141674.22,3118336134065.05,-124899677182.69,36059121420.21,25631805592.76,115553654367.82,137289376853.95,110583674193.56,4458184633908.82,106132196511.37,301305080521.19,174318899905.13,39773935158.4,50142376526.1,181409990600.86,41260638559.21,0,351152901365.42,41896492819.5
"BCR",2024-01-01,831936464321.26,1357584927314.02,3122257725973.65,-124877126049.65,30828137309.93,25036879285.42,115869550410.71,136168651780.22,93967407359.48,4373363076662.26,102403588023.94,308182454344.61,173529138176.69,21243270222.22,50654933891.58,181409990600.86,45235725572.83,0,364708053622.08,47328475170.72
"BCR",2024-02-01,830005564876.25,1397685545088.36,3141141452978.22,-124564424014.63,32929699177.11,25467964754.97,116831039907.92,135310169763.53,100903463477.14,4420133575628.42,102468186597.81,303192490612.06,181164582924.85,32832797749.04,51167493509.66,181409990600.86,45285091034.84,0,364708053622.08,47328475170.72
"BCR",2024-03-01,844460580062.63,1488472222211.25,3122011913378.84,-123681607254.91,46514440261.93,25641195030.75,116132643855.07,134291386664.35,88266400364.76,4511916733474.36,101271670765.72,318369566794.12,162774901962.58,30283236802.93,50143055402.73,181409990600.86,43475002940.41,0,364708053622.08,47328475170.72
"BCR",2024-04-01,846856344850.57,1462716928080.42,3168398751875.48,-123782215735.73,43567911474.89,26144270407.77,117075954577.44,133220390441.22,77703187789.27,4520273833137.78,98983572636.53,307746417042.55,166776604546.66,32989265539.83,50655619596.69,181409990600.86,45833260416.13,0,364708053622.08,47328475170.72
"BCR",2024-05-01,847082964863.44,1543119146244.66,3191242640855.6,-120009515116.36,44775372109.66,29186466075.96,117386918693.69,132422795998.84,70272304787.84,4587600978956.6,98064081728.44,330924794158.98,175336527365.23,23817693497.58,51168186114.42,181409990600.86,49671297711.83,0,364708053622.08,47328475170.72
"BCR",2024-06-01,900588521783.92,1490306068084.2,3169619629952.07,-175922157322.88,47656642241.92,30813727383.69,118553528208.29,131184162481.71,126550416759.75,4621454763222.27,96289569007.98,334583077761.1,177854441440.84,23769557908.95,50143754979.06,181409990600.86,50273943601.22,0,364708053622.08,47328475170.72
"BCR",2024-07-01,861029127097.92,1593645267048.04,3201763165962.03,-180032010727.51,45408451856.76,27363727137.8,119150186412.17,131984173584.03,134549170979.48,4715603837696.67,94936867176.28,341382814528.5,179336727194.88,22046877615.05,50656326217.31,181409990600.86,47067576853.44,0,364708053622.08,47328475170.72
"BCR",2024-08-01,908681086373.88,1546985037911.59,3220511545549.14,-179499085971.57,45845810174.55,28507978281.63,119236015418.24,130765532364.54,147220834979.26,4722532409655.13,94136145394.98,344280856864.85,185694903322.74,35165975760.41,51168899852.83,181409990600.86,47224372977.2,0,364708053622.08,47328475170.72
"BCR",2024-09-01,876265329138.24,1538979174485.04,3257334638610.96,-180157462294.54,39728874152.6,27248758884.6,121927577324.67,129918502569.98,140735592067.24,4749805909252.06,91980859407.66,301423971160.93,197117399515.26,21739640574.2,50144475909.54,181409990600.86,47748647063.12,0,364708053622.08,47328475170.72
"BCR",2024-10-01,883280064634.94,1643199605331.69,3289092944613.06,-180357204391.72,39126140946.86,26919164223.95,121420516826.87,130229896301.42,138925363970.9,4876989080737.39,90161055890.69,314072015256.18,196644977657.98,21344457267.15,50657054414.96,181409990600.86,48228282810.39,0,364708053622.08,47328475170.72
"BCR",2024-11-01,910664288896.4,1631026504204.94,3291736758366.43,-180744702444.5,37758965754.96,25964792332.24,143479175831.82,130175473747.12,142014051133.38,4923909624414.96,89865228433.72,304194470896.11,198039552892.34,22223278079.29,51169635393.52,181409990600.86,48184123918.04,0,364708053622.08,47328475170.72
"BCR",2024-12-01,887752569846.07,1594928255527.65,3358675979444.61,-145340683522.4,40007133800.94,23528476142.62,143483005077.24,132243287298.54,114748421839.76,4717952140819.42,164442980856.42,411766883735.02,198421677167.32,26491167669.49,50145218870.02,181409990600.86,48040961632.57,0,364708053622.08,47328475170.72
"BCR",2025-01-01,867468385765.68,1448604325396.67,3378341632841.57,-146106244122.37,37895886237.06,23357145912.08,144149028240.25,131191162894.26,127070584035.03,4766484486052.76,88453338888.37,289812029173.73,194350734926.81,41210527606.7,50657804872.72,181409990600.86,46496139441.54,0,385220658667.35,64565017970.69
"BCR",2025-02-01,890238603560.65,1425629854435.01,3414990701293.27,-147533387686.46,39992489449.42,23180166257.81,144710687965.99,130288004953.55,141559479868.64,4773889048243.8,11001451197.43,388258010166.49,201592357634.95,54057210253.94,51170393426.95,181409990600.86,45953771103.47,0,385220658667.35,64628254758.87
"BCR",2025-03-01,855689913102.5,1463491448763.8,3455232287235.28,-142448838797.97,49078891267.76,23477088848.28,144975912840.06,129699439414.75,96430265728.02,4808998408289.01,12001583333.33,406485555653.31,166653221317.44,37753144980.83,50145984558.36,181409990600.86,45234815456.21,0,385220658667.35,64628254758.87
"BCR",2025-04-01,897098839615.07,1432845750158.89,3481006281579.32,-144362458901.82,47536516168.93,21785346038.06,146532145533.63,128689563819.94,118490160434.3,4913075284221.13,12001583228.89,337194108972.27,169099159972.69,53831253148.61,50658578296.05,181409990600.86,45357442018.78,0,385220658667.35,64628254758.87
"BCR",2025-05-01,897359436752.57,1400398265559.9,3528418900487.69,-146172992359.34,47379139754.45,22051780528.22,143891423379,128277850222.34,89818700907.94,4938811891524.67,1588638917.11,318423886243.53,178496961888.9,28047121523.84,51171174666.21,181409990600.86,45019356165.55,0,385220658667.35,64628254758.87
"BCR",2025-06-01,913263961237.3,1451646214497.91,3563646939175.41,-146923635404.89,44573193495.07,20616581768.19,144679897622.92,128347476390.76,106275373240.9,5052997226500.13,0,316655760834.15,180583934059.22,28078728795.04,50146773695.31,181409990600.86,44072007841.75,0,385220658667.35,64628254758.87
"BCR",2025-07-01,899762463976.57,1456817798039.78,3595911533119.04,-148623084503.09,47576240508.23,19020219231.09,145820717937.11,126217396464.87,108454768979.89,5077420696340.52,0,312287903626.75,179943066081.9,33026040753.26,50659375413.41,181409990600.86,43356544864.25,0,385220658667.35,64628254758.87
"BCR",2025-08-01,952625108353.17,1463404086419.6,3669788078281.17,-151697313078.32,52029321510.22,21982915816.19,147207361422.23,127686763033.26,99148682875.23,5190528613050.66,3001125000,322542338555.95,188908038069.52,28708041157.45,51171979847.56,181409990600.86,43253767294.2,0,385220658667.35,64628254758.87
"BCR",2025-09-01,910900998122.13,1435990221742.28,3713817259517.74,-154779264041.27,56152193784.49,20763913725.36,146144760221.18,127865587934.16,100387508035.33,5097071150250.63,8645113385.87,384689506246.07,199237720124.72,20788164719.5,50147587025.13,181409990600.86,41354952180.33,0,385220658667.35,64628254758.87
"BCR",2025-10-01,932547941632.51,1409949779863.55,3759329365694.06,-158700600324.52,50588707821.05,18963160885.88,146470488668.15,127848408800.48,104741940700.97,5087580879298.63,12551984635.43,418224156666.71,201314064409.72,26502301128.36,50660196977.13,181409990600.86,41626444872.62,0,385220658667.35,64628254758.87
"BCR",2025-11-01,966333242461.81,1499431715233.57,3779680045910.22,-160315403901.52,45863532115.83,17110371518.79,146920645362.41,127033162668.33,111779452823.02,5037012560413.17,13004603894.94,598138138588.76,201048750199.32,39778212146.1,51172809731.48,181409990600.86,41174739595.88,0,385220658667.35,64628254758.87
"BCR",2025-12-01,918785688695.39,1502956104693.27,3785362075350.74,-165905185930.07,44983426728.38,16391320830.01,148651230091.6,124931086757.26,103128072018.31,5101895347844.29,19339143817.5,496989314993.27,202953530005.95,13051845604.66,50148425316.52,181409990600.86,44211188149.89,0,385220658667.35,64628254758.87
"NACIONAL",2015-01-01,849209295292.72,1042949758732.59,3305379238411.64,-51237995667.75,1732313335.02,20056292825.14,77412664023.95,167034636880.17,55142099807.04,3679856548460.59,182823453.42,1108930999954.05,110856648792.23,46652333621,70212861904.43,118130303481.79,67493739383.41,0,240400519313.36,53839935533.2
"NACIONAL",2015-02-01,906597304106.02,1013520969152.88,3296538790714.47,-52584992922.06,2203507458.57,19450491709.11,77942325976.78,172310566400.51,43213561866.08,3642393321132.82,182891075.04,1170512461570.97,107910219879.9,35526970399.52,68909549240.79,118130303481.79,67660750336.93,0,240400519313.36,53839935533.2
"NACIONAL",2015-03-01,737702868861.77,1095772935135.38,3306853774200.17,-56000143462.38,1972646943.02,19104968372,78224487948.89,171832163479.03,43595593387.12,3613680215037.3,171605579.14,1141080020881.7,91582717581.74,30218143639.65,69031612193.69,118130303481.79,68392156210.78,0,248809086655.33,45050532421.23
"NACIONAL",2015-04-01,858750388749.43,1065552398596.53,3323283750551.97,-50673354273.21,1345981566.69,18953983273.53,79314717755.6,176398380793.55,47386698912.24,3685314737046.15,171661295.74,1165653145950.03,97556566772.41,34500835748.76,68955385648.96,118130303481.79,74641990444.89,0,246169128793.95,47823738989.77
